Station,Year,Month,Day,MaxTemp,MinTemp,Rainfall,Date,Week
83084,2017,6,9,6.1,-1.8,0.0,2017-06-09,1.0
83084,2017,6,10,8.7,-0.7,0.0,2017-06-10,1.0
83084,2017,6,11,4.9,0.7,0.0,2017-06-11,1.0
83084,2017,6,12,5.8,-0.7,0.0,2017-06-12,1.0
83084,2017,6,13,12.5,0.2,0.0,2017-06-13,1.0
83084,2017,6,14,6.2,3.5,,2017-06-14,1.0
83084,2017,6,15,6.6,0.5,0.0,2017-06-15,1.0
83084,2017,6,16,6.7,1.2,0.0,2017-06-16,2.0
83084,2017,6,17,7.8,1.9,0.0,2017-06-17,2.0
83084,2017,6,18,8.1,-1.1,0.0,2017-06-18,2.0
83084,2017,6,19,9.3,1.7,0.0,2017-06-19,2.0
83084,2017,6,20,7.9,3.5,0.0,2017-06-20,2.0
83084,2017,6,21,7.6,1.0,0.0,2017-06-21,2.0
83084,2017,6,22,0.9,-0.7,0.0,2017-06-22,2.0
83084,2017,6,23,-0.3,-3.2,0.0,2017-06-23,3.0
83084,2017,6,24,-0.9,-2.3,0.0,2017-06-24,3.0
83084,2017,6,25,-1.2,-5.8,0.0,2017-06-25,3.0
83084,2017,6,26,0.2,-3.4,0.2,2017-06-26,3.0
83084,2017,6,27,1.5,-3.6,0.0,2017-06-27,3.0
83084,2017,6,28,2.6,-2.5,0.0,2017-06-28,3.0
83084,2017,6,29,-1.0,-3.1,0.0,2017-06-29,3.0
83084,2017,6,30,3.4,-6.2,0.4,2017-06-30,4.0
83084,2017,7,1,4.6,-6.5,0.0,2017-07-01,4.0
83084,2017,7,2,4.9,-0.2,0.0,2017-07-02,4.0
83084,2017,7,3,2.2,-1.0,0.0,2017-07-03,4.0
83084,2017,7,4,0.5,-0.9,17.4,2017-07-04,4.0
83084,2017,7,5,0.5,-1.5,18.0,2017-07-05,4.0
83084,2017,7,6,-1.6,-3.9,5.6,2017-07-06,4.0
83084,2017,7,7,-1.3,-4.0,0.2,2017-07-07,5.0
83084,2017,7,8,-0.8,-3.7,0.4,2017-07-08,5.0
83084,2017,7,9,-2.0,-3.0,2.8,2017-07-09,5.0
83084,2017,7,10,-1.0,-3.4,0.2,2017-07-10,5.0
83084,2017,7,11,-0.4,-2.8,0.0,2017-07-11,5.0
83084,2017,7,12,1.5,-5.2,0.0,2017-07-12,5.0
83084,2017,7,13,-0.4,-3.0,0.0,2017-07-13,5.0
83084,2017,7,14,-0.1,-2.1,0.2,2017-07-14,6.0
83084,2017,7,15,-1.1,-4.6,1.6,2017-07-15,6.0
83084,2017,7,16,-0.9,-6.7,0.0,2017-07-16,6.0
83084,2017,7,17,0.7,-5.1,0.0,2017-07-17,6.0
83084,2017,7,18,-0.6,-2.5,8.6,2017-07-18,6.0
83084,2017,7,19,0.0,-2.9,9.2,2017-07-19,6.0
83084,2017,7,20,-2.5,-5.3,0.0,2017-07-20,6.0
83084,2017,7,21,0.8,-5.9,0.8,2017-07-21,7.0
83084,2017,7,22,0.1,-5.6,0.0,2017-07-22,7.0
83084,2017,7,23,-0.2,-3.7,0.0,2017-07-23,7.0
83084,2017,7,24,0.1,-2.8,4.2,2017-07-24,7.0
83084,2017,7,25,1.7,-2.0,1.6,2017-07-25,7.0
83084,2017,7,26,0.0,-1.8,6.8,2017-07-26,7.0
83084,2017,7,27,0.0,-4.2,1.4,2017-07-27,7.0
83084,2017,7,28,2.0,-3.1,6.2,2017-07-28,8.0
83084,2017,7,29,4.6,-4.5,0.0,2017-07-29,8.0
83084,2017,7,30,1.4,0.3,0.0,2017-07-30,8.0
83084,2017,7,31,1.2,-0.5,0.0,2017-07-31,8.0
83084,2017,8,1,3.0,-4.6,0.2,2017-08-01,8.0
83084,2017,8,2,2.4,-5.3,0.0,2017-08-02,8.0
83084,2017,8,3,0.7,-2.8,0.0,2017-08-03,8.0
83084,2017,8,4,-0.5,-1.4,3.4,2017-08-04,9.0
83084,2017,8,5,-1.7,-3.2,7.2,2017-08-05,9.0
83084,2017,8,6,-1.8,-3.0,6.0,2017-08-06,9.0
83084,2017,8,7,-2.4,-4.0,15.0,2017-08-07,9.0
83084,2017,8,8,-0.1,-5.7,5.4,2017-08-08,9.0
83084,2017,8,9,2.3,-3.4,0.0,2017-08-09,9.0
83084,2017,8,10,2.9,-0.2,0.0,2017-08-10,9.0
83084,2017,8,11,0.5,-0.7,0.0,2017-08-11,10.0
83084,2017,8,12,0.4,-1.4,4.8,2017-08-12,10.0
83084,2017,8,13,2.7,-0.8,0.0,2017-08-13,10.0
83084,2017,8,14,4.0,-0.6,0.0,2017-08-14,10.0
83084,2017,8,15,3.8,0.9,2.4,2017-08-15,10.0
83084,2017,8,16,-0.1,-0.8,75.6,2017-08-16,10.0
83084,2017,8,17,-0.5,-1.3,36.6,2017-08-17,10.0
83084,2017,8,18,-2.8,-4.6,26.2,2017-08-18,11.0
83084,2017,8,19,-1.8,-7.1,19.6,2017-08-19,11.0
83084,2017,8,20,0.6,-7.6,1.2,2017-08-20,11.0
83084,2017,8,21,-0.2,-5.0,0.0,2017-08-21,11.0
83084,2017,8,22,3.1,-4.6,0.0,2017-08-22,11.0
83084,2017,8,23,0.2,-1.6,0.0,2017-08-23,11.0
83084,2017,8,24,-0.4,-4.5,0.4,2017-08-24,11.0
83084,2017,8,25,4.2,-5.6,0.0,2017-08-25,12.0
83084,2017,8,26,3.1,-2.1,0.0,2017-08-26,12.0
83084,2017,8,27,-4.3,-4.5,3.6,2017-08-27,12.0
83084,2017,8,28,-0.9,-9.2,10.4,2017-08-28,12.0
83084,2017,8,29,0.7,-6.8,0.0,2017-08-29,12.0
83084,2017,8,30,0.6,-6.4,0.0,2017-08-30,12.0
83084,2017,8,31,2.4,-7.1,4.8,2017-08-31,12.0
83084,2017,9,1,3.7,-4.3,0.0,2017-09-01,13.0
83084,2017,9,2,6.9,0.0,0.0,2017-09-02,13.0
83084,2017,9,3,5.1,0.9,0.0,2017-09-03,13.0
83084,2017,9,4,-2.9,-3.7,9.4,2017-09-04,13.0
83084,2017,9,5,-2.6,-6.8,8.2,2017-09-05,13.0
83084,2017,9,6,-0.8,-6.3,10.4,2017-09-06,13.0
83084,2017,9,7,-0.2,-4.0,2.4,2017-09-07,13.0
83084,2017,9,8,-1.2,-3.6,9.2,2017-09-08,14.0
83084,2017,9,9,0.6,-5.0,27.8,2017-09-09,14.0
83084,2017,9,10,4.0,-4.2,0.2,2017-09-10,14.0
83084,2017,9,11,4.4,-1.0,0.0,2017-09-11,14.0
83084,2017,9,12,6.6,0.6,0.4,2017-09-12,14.0
83084,2017,9,13,2.1,2.0,0.4,2017-09-13,14.0
83084,2017,9,14,-0.3,-5.9,7.0,2017-09-14,14.0
83084,2017,9,15,1.1,-5.4,1.6,2017-09-15,15.0
83084,2017,9,16,0.9,-2.6,32.2,2017-09-16,15.0
83084,2017,9,17,5.6,-5.9,1.8,2017-09-17,15.0
83084,2017,9,18,5.3,-1.0,0.0,2017-09-18,15.0
83084,2017,9,19,3.2,-2.7,4.8,2017-09-19,15.0
83084,2017,9,20,7.4,-3.3,0.0,2017-09-20,15.0
83084,2017,9,21,6.1,3.0,0.0,2017-09-21,15.0
83084,2018,6,9,4.4,0.2,13.8,2018-06-09,1.0
83084,2018,6,10,4.8,-1.8,0.0,2018-06-10,1.0
83084,2018,6,11,4.4,-0.9,0.0,2018-06-11,1.0
83084,2018,6,12,1.9,-0.4,7.4,2018-06-12,1.0
83084,2018,6,13,-0.6,-1.6,20.8,2018-06-13,1.0
83084,2018,6,14,-0.1,-2.5,10.0,2018-06-14,1.0
83084,2018,6,15,-1.3,-2.8,19.8,2018-06-15,1.0
83084,2018,6,16,-2.9,-5.4,14.8,2018-06-16,2.0
83084,2018,6,17,-1.4,-4.6,1.4,2018-06-17,2.0
83084,2018,6,18,-0.6,-4.6,83.4,2018-06-18,2.0
83084,2018,6,19,0.0,-3.4,19.8,2018-06-19,2.0
83084,2018,6,20,0.2,-2.9,0.0,2018-06-20,2.0
83084,2018,6,21,0.2,-3.8,0.0,2018-06-21,2.0
83084,2018,6,22,0.2,-5.0,0.0,2018-06-22,2.0
83084,2018,6,23,1.4,-4.2,0.0,2018-06-23,3.0
83084,2018,6,24,1.1,-4.8,0.0,2018-06-24,3.0
83084,2018,6,25,4.8,-6.6,0.0,2018-06-25,3.0
83084,2018,6,26,3.5,-3.0,0.0,2018-06-26,3.0
83084,2018,6,27,5.3,-1.7,0.0,2018-06-27,3.0
83084,2018,6,28,2.0,-0.4,0.0,2018-06-28,3.0
83084,2018,6,29,-0.7,-1.8,0.0,2018-06-29,3.0
83084,2018,6,30,-2.0,-2.5,4.6,2018-06-30,4.0
83084,2018,7,1,2.2,-5.3,0.0,2018-07-01,4.0
83084,2018,7,2,1.7,-4.0,0.0,2018-07-02,4.0
83084,2018,7,3,4.3,-1.6,0.0,2018-07-03,4.0
83084,2018,7,4,3.4,-1.1,0.0,2018-07-04,4.0
83084,2018,7,5,5.2,0.7,0.0,2018-07-05,4.0
83084,2018,7,6,0.0,-0.1,11.0,2018-07-06,4.0
83084,2018,7,7,-1.4,-3.5,17.2,2018-07-07,5.0
83084,2018,7,8,-0.2,-3.7,5.2,2018-07-08,5.0
83084,2018,7,9,0.1,-3.3,1.0,2018-07-09,5.0
83084,2018,7,10,2.7,-5.1,0.2,2018-07-10,5.0
83084,2018,7,11,1.8,-2.0,0.0,2018-07-11,5.0
83084,2018,7,12,1.0,-4.7,0.0,2018-07-12,5.0
83084,2018,7,13,1.3,-5.4,0.0,2018-07-13,5.0
83084,2018,7,14,4.8,-6.2,0.0,2018-07-14,6.0
83084,2018,7,15,-1.3,-6.3,0.0,2018-07-15,6.0
83084,2018,7,16,-0.6,-4.4,0.0,2018-07-16,6.0
83084,2018,7,17,0.8,-4.1,0.0,2018-07-17,6.0
83084,2018,7,18,-1.8,-4.4,3.2,2018-07-18,6.0
83084,2018,7,19,0.1,-3.8,0.0,2018-07-19,6.0
83084,2018,7,20,-3.4,-4.2,7.0,2018-07-20,6.0
83084,2018,7,21,-1.4,-7.6,0.6,2018-07-21,7.0
83084,2018,7,22,-2.9,-5.4,0.0,2018-07-22,7.0
83084,2018,7,23,-0.4,-6.1,0.0,2018-07-23,7.0
83084,2018,7,24,0.9,-4.2,2.0,2018-07-24,7.0
83084,2018,7,25,-0.7,-2.7,7.2,2018-07-25,7.0
83084,2018,7,26,0.2,-2.9,0.0,2018-07-26,7.0
83084,2018,7,27,1.4,-2.2,0.4,2018-07-27,7.0
83084,2018,7,28,2.9,-0.5,0.0,2018-07-28,8.0
83084,2018,7,29,1.3,1.1,7.8,2018-07-29,8.0
83084,2018,7,30,-2.1,-4.5,12.0,2018-07-30,8.0
83084,2018,7,31,-0.4,-4.1,3.2,2018-07-31,8.0
83084,2018,8,1,0.0,-3.3,9.2,2018-08-01,8.0
83084,2018,8,2,2.0,-4.0,0.0,2018-08-02,8.0
83084,2018,8,3,4.3,-1.2,0.0,2018-08-03,8.0
83084,2018,8,4,0.1,-2.8,12.6,2018-08-04,9.0
83084,2018,8,5,3.8,-2.7,0.0,2018-08-05,9.0
83084,2018,8,6,-2.1,-2.7,0.6,2018-08-06,9.0
83084,2018,8,7,-2.2,-5.1,9.2,2018-08-07,9.0
83084,2018,8,8,0.2,-4.6,2.0,2018-08-08,9.0
83084,2018,8,9,2.0,-6.6,1.2,2018-08-09,9.0
83084,2018,8,10,2.6,-3.1,0.0,2018-08-10,9.0
83084,2018,8,11,-1.0,-1.1,0.0,2018-08-11,10.0
83084,2018,8,12,-0.6,-6.6,12.2,2018-08-12,10.0
83084,2018,8,13,0.7,-6.0,0.0,2018-08-13,10.0
83084,2018,8,14,0.2,-1.1,0.0,2018-08-14,10.0
83084,2018,8,15,0.1,-1.8,1.0,2018-08-15,10.0
83084,2018,8,16,-0.8,-4.4,13.2,2018-08-16,10.0
83084,2018,8,17,-1.6,-4.9,0.0,2018-08-17,10.0
83084,2018,8,18,-2.1,-3.1,4.6,2018-08-18,11.0
83084,2018,8,19,-3.7,-5.9,9.0,2018-08-19,11.0
83084,2018,8,20,-0.5,-6.8,37.6,2018-08-20,11.0
83084,2018,8,21,-0.7,-6.1,0.4,2018-08-21,11.0
83084,2018,8,22,0.4,-3.7,0.4,2018-08-22,11.0
83084,2018,8,23,-0.4,-3.6,0.0,2018-08-23,11.0
83084,2018,8,24,2.4,-3.2,0.0,2018-08-24,11.0
83084,2018,8,25,3.7,-1.6,0.0,2018-08-25,12.0
83084,2018,8,26,5.3,0.3,0.0,2018-08-26,12.0
83084,2018,8,27,-2.7,-7.2,0.0,2018-08-27,12.0
83084,2018,8,28,-2.3,-8.4,0.0,2018-08-28,12.0
83084,2018,8,29,2.5,-9.6,0.0,2018-08-29,12.0
83084,2018,8,30,5.4,-6.9,0.0,2018-08-30,12.0
83084,2018,8,31,0.2,-1.2,0.0,2018-08-31,12.0
83084,2018,9,1,0.5,-2.1,6.0,2018-09-01,13.0
83084,2018,9,2,-0.2,-7.7,0.6,2018-09-02,13.0
83084,2018,9,3,0.7,-6.2,0.0,2018-09-03,13.0
83084,2018,9,4,4.4,-3.0,,2018-09-04,13.0
83084,2018,9,5,4.3,0.0,,2018-09-05,13.0
83084,2018,9,6,3.5,1.2,,2018-09-06,13.0
83084,2018,9,7,5.9,-2.4,,2018-09-07,13.0
83084,2018,9,8,3.4,-2.7,,2018-09-08,14.0
83084,2018,9,9,7.0,-2.0,,2018-09-09,14.0
83084,2018,9,10,10.3,-0.9,,2018-09-10,14.0
83084,2018,9,11,7.0,3.5,,2018-09-11,14.0
83084,2018,9,12,4.9,2.4,,2018-09-12,14.0
83084,2018,9,13,7.5,-1.6,,2018-09-13,14.0
83084,2018,9,14,6.1,0.9,,2018-09-14,14.0
83084,2018,9,15,3.4,2.8,,2018-09-15,15.0
83084,2018,9,16,-0.5,-7.6,,2018-09-16,15.0
83084,2018,9,17,1.7,-5.1,,2018-09-17,15.0
83084,2018,9,18,4.4,-2.3,,2018-09-18,15.0
83084,2018,9,19,0.9,-2.5,,2018-09-19,15.0
83084,2018,9,20,3.9,-4.6,,2018-09-20,15.0
83084,2018,9,21,6.8,-1.5,,2018-09-21,15.0
83084,2019,6,9,3.9,1.1,0.0,2019-06-09,1.0
83084,2019,6,10,4.6,2.1,31.0,2019-06-10,1.0
83084,2019,6,11,7.4,0.5,17.4,2019-06-11,1.0
83084,2019,6,12,5.5,2.7,0.0,2019-06-12,1.0
83084,2019,6,13,1.6,1.3,64.2,2019-06-13,1.0
83084,2019,6,14,1.6,-0.3,10.2,2019-06-14,1.0
83084,2019,6,15,2.4,-1.4,10.2,2019-06-15,1.0
83084,2019,6,16,2.2,-1.8,0.4,2019-06-16,2.0
83084,2019,6,17,5.1,-2.1,0.0,2019-06-17,2.0
83084,2019,6,18,-0.6,-2.0,0.0,2019-06-18,2.0
83084,2019,6,19,-1.2,-6.5,7.0,2019-06-19,2.0
83084,2019,6,20,-1.5,-8.1,0.0,2019-06-20,2.0
83084,2019,6,21,-2.0,-5.6,0.0,2019-06-21,2.0
83084,2019,6,22,-1.8,-5.3,0.4,2019-06-22,2.0
83084,2019,6,23,0.7,-5.2,0.0,2019-06-23,3.0
83084,2019,6,24,5.8,-4.6,0.0,2019-06-24,3.0
83084,2019,6,25,6.4,0.4,0.0,2019-06-25,3.0
83084,2019,6,26,7.3,-0.7,0.0,2019-06-26,3.0
83084,2019,6,27,6.5,0.5,0.0,2019-06-27,3.0
83084,2019,6,28,4.2,1.2,0.0,2019-06-28,3.0
83084,2019,6,29,4.0,1.7,0.8,2019-06-29,3.0
83084,2019,6,30,-1.8,-3.0,34.6,2019-06-30,4.0
83084,2019,7,1,-0.8,-3.7,1.6,2019-07-01,4.0
83084,2019,7,2,-0.2,-4.2,0.0,2019-07-02,4.0
83084,2019,7,3,1.0,-3.0,0.8,2019-07-03,4.0
83084,2019,7,4,4.3,-2.3,0.2,2019-07-04,4.0
83084,2019,7,5,6.1,-0.7,0.0,2019-07-05,4.0
83084,2019,7,6,6.0,1.3,0.0,2019-07-06,4.0
83084,2019,7,7,3.5,1.5,0.0,2019-07-07,5.0
83084,2019,7,8,2.0,1.5,17.6,2019-07-08,5.0
83084,2019,7,9,-0.6,-2.5,3.4,2019-07-09,5.0
83084,2019,7,10,-0.1,-2.1,8.6,2019-07-10,5.0
83084,2019,7,11,0.2,-4.1,13.2,2019-07-11,5.0
83084,2019,7,12,1.1,-3.2,15.8,2019-07-12,5.0
83084,2019,7,13,-3.5,-6.2,40.4,2019-07-13,5.0
83084,2019,7,14,-1.2,-5.8,3.8,2019-07-14,6.0
83084,2019,7,15,1.5,-4.5,11.2,2019-07-15,6.0
83084,2019,7,16,0.7,-3.5,0.4,2019-07-16,6.0
83084,2019,7,17,-0.5,-2.6,0.4,2019-07-17,6.0
83084,2019,7,18,0.6,-4.3,5.6,2019-07-18,6.0
83084,2019,7,19,1.1,-3.5,0.8,2019-07-19,6.0
83084,2019,7,20,0.7,-3.6,0.0,2019-07-20,6.0
83084,2019,7,21,0.4,-2.0,0.0,2019-07-21,7.0
83084,2019,7,22,2.0,-2.9,0.2,2019-07-22,7.0
83084,2019,7,23,-0.1,-1.8,0.8,2019-07-23,7.0
83084,2019,7,24,4.3,-5.8,17.4,2019-07-24,7.0
83084,2019,7,25,6.6,-4.5,0.0,2019-07-25,7.0
83084,2019,7,26,1.9,-1.9,0.0,2019-07-26,7.0
83084,2019,7,27,0.8,-0.4,0.6,2019-07-27,7.0
83084,2019,7,28,1.6,-1.1,0.4,2019-07-28,8.0
83084,2019,7,29,1.6,-0.2,11.4,2019-07-29,8.0
83084,2019,7,30,1.6,-5.8,0.8,2019-07-30,8.0
83084,2019,7,31,6.5,-4.8,0.0,2019-07-31,8.0
83084,2019,8,1,6.3,0.2,0.0,2019-08-01,8.0
83084,2019,8,2,7.0,-3.1,0.0,2019-08-02,8.0
83084,2019,8,3,5.5,0.9,0.0,2019-08-03,8.0
83084,2019,8,4,3.3,-3.1,0.0,2019-08-04,9.0
83084,2019,8,5,3.8,-3.8,0.0,2019-08-05,9.0
83084,2019,8,6,4.5,-4.1,0.0,2019-08-06,9.0
83084,2019,8,7,-0.2,-3.2,0.0,2019-08-07,9.0
83084,2019,8,8,-0.9,-2.2,11.2,2019-08-08,9.0
83084,2019,8,9,-3.4,-4.1,12.8,2019-08-09,9.0
83084,2019,8,10,-3.1,-6.9,9.8,2019-08-10,9.0
83084,2019,8,11,-2.3,-7.2,6.0,2019-08-11,10.0
83084,2019,8,12,0.1,-7.2,15.2,2019-08-12,10.0
83084,2019,8,13,-0.2,-4.2,10.4,2019-08-13,10.0
83084,2019,8,14,-0.9,-2.0,0.0,2019-08-14,10.0
83084,2019,8,15,-0.1,-3.6,0.0,2019-08-15,10.0
83084,2019,8,16,-0.5,-2.4,0.0,2019-08-16,10.0
83084,2019,8,17,3.4,-3.3,4.8,2019-08-17,10.0
83084,2019,8,18,4.9,-1.6,0.2,2019-08-18,11.0
83084,2019,8,19,-2.5,-5.9,16.4,2019-08-19,11.0
83084,2019,8,20,0.2,-5.5,4.6,2019-08-20,11.0
83084,2019,8,21,0.8,-2.5,12.2,2019-08-21,11.0
83084,2019,8,22,6.9,-3.1,21.2,2019-08-22,11.0
83084,2019,8,23,7.4,-5.9,7.4,2019-08-23,11.0
83084,2019,8,24,3.7,-2.2,1.4,2019-08-24,11.0
83084,2019,8,25,3.1,-4.9,1.0,2019-08-25,12.0
83084,2019,8,26,3.5,-5.9,0.0,2019-08-26,12.0
83084,2019,8,27,4.4,-3.7,0.0,2019-08-27,12.0
83084,2019,8,28,1.0,-2.5,,2019-08-28,12.0
83084,2019,8,29,-0.6,-6.9,3.8,2019-08-29,12.0
83084,2019,8,30,5.9,-5.4,0.8,2019-08-30,12.0
83084,2019,8,31,6.2,-0.7,0.0,2019-08-31,12.0
83084,2019,9,1,4.1,-0.3,0.0,2019-09-01,13.0
83084,2019,9,2,7.6,-2.1,6.8,2019-09-02,13.0
83084,2019,9,3,9.0,0.4,0.0,2019-09-03,13.0
83084,2019,9,4,6.0,2.0,0.0,2019-09-04,13.0
83084,2019,9,5,7.0,0.7,0.0,2019-09-05,13.0
83084,2019,9,6,3.9,2.2,2.8,2019-09-06,13.0
83084,2019,9,7,-1.5,-4.5,12.8,2019-09-07,13.0
83084,2019,9,8,-0.6,-4.5,2.6,2019-09-08,14.0
83084,2019,9,9,-0.9,-5.9,7.6,2019-09-09,14.0
83084,2019,9,10,5.0,-5.5,5.4,2019-09-10,14.0
83084,2019,9,11,10.2,-0.9,0.4,2019-09-11,14.0
83084,2019,9,12,6.9,0.0,0.0,2019-09-12,14.0
83084,2019,9,13,7.2,0.1,0.0,2019-09-13,14.0
83084,2019,9,14,8.4,0.3,0.0,2019-09-14,14.0
83084,2019,9,15,6.7,2.6,0.2,2019-09-15,15.0
83084,2019,9,16,2.8,2.4,26.6,2019-09-16,15.0
83084,2019,9,17,2.3,-7.1,6.0,2019-09-17,15.0
83084,2019,9,18,7.2,-4.1,0.0,2019-09-18,15.0
83084,2019,9,19,8.9,2.1,0.0,2019-09-19,15.0
83084,2019,9,20,10.5,5.0,0.2,2019-09-20,15.0
83084,2019,9,21,,7.0,1.4,2019-09-21,15.0
83084,2020,6,9,5.2,-1.7,0.0,2020-06-09,1.0
83084,2020,6,10,4.6,1.2,0.0,2020-06-10,1.0
83084,2020,6,11,5.4,0.5,0.0,2020-06-11,1.0
83084,2020,6,12,4.7,-0.7,0.2,2020-06-12,1.0
83084,2020,6,13,4.9,1.0,0.4,2020-06-13,1.0
83084,2020,6,14,0.3,-0.4,25.8,2020-06-14,1.0
83084,2020,6,15,2.7,-1.7,2.0,2020-06-15,1.0
83084,2020,6,16,3.0,0.2,38.8,2020-06-16,2.0
83084,2020,6,17,4.3,-0.3,6.0,2020-06-17,2.0
83084,2020,6,18,4.0,-0.1,0.0,2020-06-18,2.0
83084,2020,6,19,3.9,1.3,1.2,2020-06-19,2.0
83084,2020,6,20,3.2,2.5,15.4,2020-06-20,2.0
83084,2020,6,21,-0.8,-1.7,31.4,2020-06-21,2.0
83084,2020,6,22,-1.1,-3.7,1.4,2020-06-22,2.0
83084,2020,6,23,1.9,-2.5,0.0,2020-06-23,3.0
83084,2020,6,24,4.6,-2.0,10.6,2020-06-24,3.0
83084,2020,6,25,0.4,0.0,0.2,2020-06-25,3.0
83084,2020,6,26,2.0,-4.5,1.0,2020-06-26,3.0
83084,2020,6,27,1.6,-4.3,3.4,2020-06-27,3.0
83084,2020,6,28,3.3,-3.0,0.4,2020-06-28,3.0
83084,2020,6,29,4.1,-2.3,0.4,2020-06-29,3.0
83084,2020,6,30,1.7,-1.9,0.4,2020-06-30,4.0
83084,2020,7,1,3.6,-1.7,1.2,2020-07-01,4.0
83084,2020,7,2,-0.5,-1.2,16.8,2020-07-02,4.0
83084,2020,7,3,-2.0,-3.4,0.0,2020-07-03,4.0
83084,2020,7,4,-0.1,-5.8,0.0,2020-07-04,4.0
83084,2020,7,5,2.4,-4.2,0.0,2020-07-05,4.0
83084,2020,7,6,1.8,-2.8,9.4,2020-07-06,4.0
83084,2020,7,7,4.1,-2.5,2.4,2020-07-07,5.0
83084,2020,7,8,2.9,-2.0,3.6,2020-07-08,5.0
83084,2020,7,9,2.7,-0.7,1.2,2020-07-09,5.0
83084,2020,7,10,1.8,-0.5,0.6,2020-07-10,5.0
83084,2020,7,11,1.7,0.1,2.8,2020-07-11,5.0
83084,2020,7,12,0.0,-0.6,0.6,2020-07-12,5.0
83084,2020,7,13,0.9,-1.2,0.0,2020-07-13,5.0
83084,2020,7,14,0.7,-1.7,21.4,2020-07-14,6.0
83084,2020,7,15,0.1,-2.6,4.4,2020-07-15,6.0
83084,2020,7,16,-0.3,-4.7,1.8,2020-07-16,6.0
83084,2020,7,17,5.7,-3.5,1.4,2020-07-17,6.0
83084,2020,7,18,2.7,-1.2,0.6,2020-07-18,6.0
83084,2020,7,19,0.0,-1.2,0.0,2020-07-19,6.0
83084,2020,7,20,-1.0,-4.3,1.4,2020-07-20,6.0
83084,2020,7,21,3.3,-3.5,1.4,2020-07-21,7.0
83084,2020,7,22,4.8,-1.5,2.6,2020-07-22,7.0
83084,2020,7,23,6.6,-0.9,0.0,2020-07-23,7.0
83084,2020,7,24,4.5,1.2,0.0,2020-07-24,7.0
83084,2020,7,25,7.0,1.1,0.0,2020-07-25,7.0
83084,2020,7,26,3.1,-1.5,0.4,2020-07-26,7.0
83084,2020,7,27,1.7,0.2,5.2,2020-07-27,7.0
83084,2020,7,28,2.1,-0.2,22.2,2020-07-28,8.0
83084,2020,7,29,6.6,-1.1,1.6,2020-07-29,8.0
83084,2020,7,30,6.1,-2.3,0.0,2020-07-30,8.0
83084,2020,7,31,7.0,-5.3,0.0,2020-07-31,8.0
83084,2020,8,1,4.8,0.7,0.0,2020-08-01,8.0
83084,2020,8,2,6.9,-1.5,0.2,2020-08-02,8.0
83084,2020,8,3,2.2,-1.1,0.0,2020-08-03,8.0
83084,2020,8,4,-4.0,-4.2,2.4,2020-08-04,9.0
83084,2020,8,5,-1.4,-7.1,0.2,2020-08-05,9.0
83084,2020,8,6,1.2,-7.6,0.6,2020-08-06,9.0
83084,2020,8,7,-0.1,-5.2,1.6,2020-08-07,9.0
83084,2020,8,8,1.3,-2.7,0.0,2020-08-08,9.0
83084,2020,8,9,0.5,-1.8,29.2,2020-08-09,9.0
83084,2020,8,10,6.2,-3.1,8.6,2020-08-10,9.0
83084,2020,8,11,7.0,-2.6,1.2,2020-08-11,10.0
83084,2020,8,12,2.5,-1.4,0.8,2020-08-12,10.0
83084,2020,8,13,3.2,0.1,31.8,2020-08-13,10.0
83084,2020,8,14,2.8,0.1,15.2,2020-08-14,10.0
83084,2020,8,15,1.5,0.5,10.0,2020-08-15,10.0
83084,2020,8,16,1.5,0.0,1.6,2020-08-16,10.0
83084,2020,8,17,3.2,-1.4,1.4,2020-08-17,10.0
83084,2020,8,18,0.7,-2.1,0.0,2020-08-18,11.0
83084,2020,8,19,-1.1,-1.8,9.2,2020-08-19,11.0
83084,2020,8,20,-0.8,-3.0,0.0,2020-08-20,11.0
83084,2020,8,21,-1.5,-2.5,0.0,2020-08-21,11.0
83084,2020,8,22,-3.1,-6.2,0.0,2020-08-22,11.0
83084,2020,8,23,-1.6,-6.7,0.0,2020-08-23,11.0
83084,2020,8,24,0.3,-7.6,1.6,2020-08-24,11.0
83084,2020,8,25,0.8,-7.2,6.2,2020-08-25,12.0
83084,2020,8,26,1.9,-4.4,3.2,2020-08-26,12.0
83084,2020,8,27,0.2,-3.6,5.2,2020-08-27,12.0
83084,2020,8,28,4.9,-5.2,0.4,2020-08-28,12.0
83084,2020,8,29,5.7,-2.4,3.0,2020-08-29,12.0
83084,2020,8,30,5.2,1.7,0.2,2020-08-30,12.0
83084,2020,8,31,2.0,-3.7,0.4,2020-08-31,12.0
83084,2020,9,1,2.6,-3.1,0.2,2020-09-01,13.0
83084,2020,9,2,7.9,-0.9,0.0,2020-09-02,13.0
83084,2020,9,3,4.5,0.9,0.2,2020-09-03,13.0
83084,2020,9,4,2.0,-1.6,1.2,2020-09-04,13.0
83084,2020,9,5,5.4,-2.5,1.0,2020-09-05,13.0
83084,2020,9,6,6.7,-1.2,0.6,2020-09-06,13.0
83084,2020,9,7,8.2,1.5,0.0,2020-09-07,13.0
83084,2020,9,8,9.3,4.4,0.2,2020-09-08,14.0
83084,2020,9,9,6.4,0.4,4.8,2020-09-09,14.0
83084,2020,9,10,11.1,-0.7,0.2,2020-09-10,14.0
83084,2020,9,11,11.1,1.2,0.2,2020-09-11,14.0
83084,2020,9,12,4.7,1.0,0.0,2020-09-12,14.0
