,Year,Week,Resort,Visitors,MaxTemp,MinTemp,Rainfall,Total Snowfall,Snowfall Days,Average Base Depth,Max Base Depth,Biggest Snowfall
509,2014,15,Falls Creek,15869,5.771428571428571,-1.8714285714285717,3.0,82.0,16.0,36.0,63.0,16.0
510,2015,1,Falls Creek,4799,7.228571428571429,0.1571428571428571,0.2,37.0,21.0,24.0,44.0,4.0
511,2015,2,Falls Creek,3293,2.157142857142857,-2.0285714285714285,28.2,37.0,21.0,24.0,44.0,4.0
512,2015,3,Falls Creek,5965,7.0,-0.4428571428571429,7.2,37.0,21.0,24.0,44.0,4.0
513,2015,4,Falls Creek,11758,1.3714285714285714,-3.914285714285714,3.2,37.0,21.0,24.0,44.0,4.0
514,2015,5,Falls Creek,20779,0.5428571428571429,-2.9714285714285715,66.2,37.0,21.0,24.0,44.0,4.0
515,2015,6,Falls Creek,24064,-1.2714285714285716,-5.5,5.8,37.0,21.0,24.0,44.0,4.0
516,2015,7,Falls Creek,27566,0.2000000000000001,-2.3428571428571425,38.4,37.0,21.0,24.0,44.0,4.0
517,2015,8,Falls Creek,25955,-0.3999999999999999,-3.6142857142857134,20.0,37.0,21.0,24.0,44.0,4.0
518,2015,9,Falls Creek,31872,-0.2857142857142856,-5.114285714285714,2.8,37.0,21.0,24.0,44.0,4.0
519,2015,10,Falls Creek,35417,0.9428571428571428,-2.9,6.4,37.0,21.0,24.0,44.0,4.0
520,2015,11,Falls Creek,37063,3.357142857142857,-2.1,2.2,37.0,21.0,24.0,44.0,4.0
521,2015,12,Falls Creek,36903,2.0285714285714285,-3.5142857142857147,42.400000000000006,37.0,21.0,24.0,44.0,4.0
522,2015,13,Falls Creek,33126,3.242857142857143,-1.7,11.0,37.0,21.0,24.0,44.0,4.0
523,2015,14,Falls Creek,28099,7.5,-0.0285714285714286,2.2,37.0,21.0,24.0,44.0,4.0
524,2015,15,Falls Creek,18548,5.928571428571429,0.0857142857142856,6.0,37.0,21.0,24.0,44.0,4.0
525,2016,1,Falls Creek,3840,5.228571428571429,-0.8499999999999998,45.6,104.0,24.0,33.0,51.0,13.0
526,2016,2,Falls Creek,2176,2.985714285714286,0.0857142857142857,67.8,104.0,24.0,33.0,51.0,13.0
527,2016,3,Falls Creek,10297,-0.9142857142857144,-4.671428571428572,23.4,104.0,24.0,33.0,51.0,13.0
528,2016,4,Falls Creek,23077,0.3428571428571428,-2.7285714285714286,23.200000000000003,104.0,24.0,33.0,51.0,13.0
529,2016,5,Falls Creek,33309,0.8285714285714285,-1.4714285714285715,59.4,104.0,24.0,33.0,51.0,13.0
530,2016,6,Falls Creek,38818,5.014285714285714,-1.0285714285714287,6.4,104.0,24.0,33.0,51.0,13.0
531,2016,7,Falls Creek,30873,0.5285714285714286,-2.7857142857142856,91.2,104.0,24.0,33.0,51.0,13.0
532,2016,8,Falls Creek,36692,3.1720657846433036e-17,-2.6714285714285717,29.4,104.0,24.0,33.0,51.0,13.0
533,2016,9,Falls Creek,40090,0.8285714285714285,-3.128571428571429,15.8,104.0,24.0,33.0,51.0,13.0
534,2016,10,Falls Creek,43213,2.185714285714286,-2.085714285714286,5.6,104.0,24.0,33.0,51.0,13.0
535,2016,11,Falls Creek,43213,1.042857142857143,-2.157142857142857,31.4,104.0,24.0,33.0,51.0,13.0
536,2016,12,Falls Creek,43275,2.2,-2.857142857142857,52.8,104.0,24.0,33.0,51.0,13.0
537,2016,13,Falls Creek,33724,6.7,0.8285714285714286,51.00000000000001,104.0,24.0,33.0,51.0,13.0
538,2016,14,Falls Creek,24144,5.614285714285714,1.6857142857142855,24.0,104.0,24.0,33.0,51.0,13.0
539,2016,15,Falls Creek,19696,2.6,-2.0142857142857142,8.0,104.0,24.0,33.0,51.0,13.0
540,2017,1,Falls Creek,5663,7.257142857142857,0.2428571428571428,0.0,67.0,22.0,42.0,85.0,12.0
541,2017,2,Falls Creek,3577,6.9,1.0714285714285714,0.0,67.0,22.0,42.0,85.0,12.0
542,2017,3,Falls Creek,7935,0.1285714285714285,-3.414285714285714,0.2,67.0,22.0,42.0,85.0,12.0
543,2017,4,Falls Creek,16182,2.071428571428572,-2.8857142857142857,41.4,67.0,22.0,42.0,85.0,12.0
544,2017,5,Falls Creek,30745,-0.6285714285714287,-3.585714285714286,3.6,67.0,22.0,42.0,85.0,12.0
545,2017,6,Falls Creek,38180,-0.6428571428571429,-4.171428571428572,19.6,67.0,22.0,42.0,85.0,12.0
546,2017,7,Falls Creek,30541,0.3571428571428571,-3.7142857142857135,14.8,67.0,22.0,42.0,85.0,12.0
547,2017,8,Falls Creek,29332,2.185714285714285,-2.9285714285714284,6.4,67.0,22.0,42.0,85.0,12.0
548,2017,9,Falls Creek,34784,-0.1857142857142857,-2.9857142857142853,37.0,67.0,22.0,42.0,85.0,12.0
549,2017,10,Falls Creek,39838,1.542857142857143,-0.6714285714285715,119.4,67.0,22.0,42.0,85.0,12.0
550,2017,11,Falls Creek,41643,-0.1857142857142856,-5.0,47.4,67.0,22.0,42.0,85.0,12.0
551,2017,12,Falls Creek,38487,0.8285714285714285,-5.957142857142856,18.8,67.0,22.0,42.0,85.0,12.0
552,2017,13,Falls Creek,34745,1.3142857142857145,-3.457142857142857,30.4,67.0,22.0,42.0,85.0,12.0
553,2017,14,Falls Creek,28865,2.314285714285714,-2.442857142857143,45.0,67.0,22.0,42.0,85.0,12.0
554,2017,15,Falls Creek,21846,4.228571428571429,-2.557142857142857,40.400000000000006,67.0,22.0,42.0,85.0,12.0
555,2018,1,Falls Creek,4735,1.9285714285714288,-1.4,71.8,64.0,19.0,51.0,85.0,10.0
556,2018,2,Falls Creek,3408,-0.6142857142857142,-4.242857142857143,119.4,64.0,19.0,51.0,85.0,10.0
557,2018,3,Falls Creek,8450,2.4857142857142853,-3.2142857142857144,0.0,64.0,19.0,51.0,85.0,10.0
558,2018,4,Falls Creek,16200,2.1142857142857143,-1.9857142857142855,15.6,64.0,19.0,51.0,85.0,10.0
559,2018,5,Falls Creek,32502,0.7571428571428572,-3.957142857142857,23.6,64.0,19.0,51.0,85.0,10.0
560,2018,6,Falls Creek,40750,-0.1999999999999999,-4.771428571428571,10.2,64.0,19.0,51.0,85.0,10.0
561,2018,7,Falls Creek,31768,-0.4142857142857142,-4.442857142857143,10.2,64.0,19.0,51.0,85.0,10.0
562,2018,8,Falls Creek,29814,1.1428571428571428,-2.357142857142857,32.2,64.0,19.0,51.0,85.0,10.0
563,2018,9,Falls Creek,33734,0.6285714285714284,-3.942857142857143,25.6,64.0,19.0,51.0,85.0,10.0
564,2018,10,Falls Creek,41774,-0.4285714285714285,-3.7,26.4,64.0,19.0,51.0,85.0,10.0
565,2018,11,Falls Creek,40149,-0.6571428571428573,-4.628571428571428,52.0,64.0,19.0,51.0,85.0,10.0
566,2018,12,Falls Creek,38075,1.7285714285714284,-4.942857142857143,0.0,64.0,19.0,51.0,85.0,10.0
567,2018,13,Falls Creek,32603,2.7285714285714286,-2.8857142857142857,6.6,64.0,19.0,51.0,85.0,10.0
568,2018,14,Falls Creek,28410,6.6000000000000005,-0.0571428571428571,0.0,64.0,19.0,51.0,85.0,10.0
569,2018,15,Falls Creek,19085,2.942857142857143,-2.971428571428571,0.0,64.0,19.0,51.0,85.0,10.0
570,2019,1,Falls Creek,8702,3.857142857142857,0.8571428571428571,133.0,61.0,17.0,22.0,44.0,19.0
571,2019,2,Falls Creek,4257,0.0285714285714285,-4.485714285714286,7.800000000000001,61.0,17.0,22.0,44.0,19.0
572,2019,3,Falls Creek,7581,4.985714285714286,-0.9571428571428572,0.8,61.0,17.0,22.0,44.0,19.0
573,2019,4,Falls Creek,14826,2.085714285714286,-2.2285714285714286,37.2,61.0,17.0,22.0,44.0,19.0
574,2019,5,Falls Creek,31088,0.3714285714285714,-2.157142857142857,99.0,61.0,17.0,22.0,44.0,19.0
575,2019,6,Falls Creek,37988,0.4142857142857143,-3.971428571428572,22.2,61.0,17.0,22.0,44.0,19.0
576,2019,7,Falls Creek,33409,2.271428571428572,-2.757142857142857,19.0,61.0,17.0,22.0,44.0,19.0
577,2019,8,Falls Creek,31157,4.3,-1.985714285714285,12.6,61.0,17.0,22.0,44.0,19.0
578,2019,9,Falls Creek,34471,0.5714285714285714,-3.914285714285714,33.8,61.0,17.0,22.0,44.0,19.0
579,2019,10,Falls Creek,39514,-0.0714285714285714,-4.271428571428571,36.4,61.0,17.0,22.0,44.0,19.0
580,2019,11,Falls Creek,40569,3.0571428571428574,-3.814285714285714,63.39999999999999,61.0,17.0,22.0,44.0,19.0
581,2019,12,Falls Creek,38230,3.357142857142857,-4.285714285714286,5.6,61.0,17.0,22.0,44.0,19.0
582,2019,13,Falls Creek,35090,5.1571428571428575,-0.2285714285714285,22.4,61.0,17.0,22.0,44.0,19.0
583,2019,14,Falls Creek,30655,5.171428571428572,-2.3428571428571425,16.0,61.0,17.0,22.0,44.0,19.0
584,2019,15,Falls Creek,22832,6.4,1.1285714285714286,34.4,61.0,17.0,22.0,44.0,19.0
585,2020,1,Falls Creek,2905,3.971428571428572,-0.2571428571428571,28.4,,,,,
586,2020,2,Falls Creek,1931,2.357142857142857,-0.2571428571428572,94.2,,,,,
587,2020,3,Falls Creek,1672,2.557142857142857,-2.657142857142857,16.0,,,,,
588,2020,4,Falls Creek,4208,0.9857142857142858,-3.0,27.800000000000004,,,,,
589,2020,5,Falls Creek,7199,2.0142857142857142,-1.0571428571428572,11.2,,,,,
590,2020,6,Falls Creek,8741,1.1285714285714286,-2.7428571428571438,31.0,,,,,
591,2020,7,Falls Creek,6964,4.428571428571429,-0.7000000000000001,9.6,,,,,
592,2020,8,Falls Creek,3407,5.1000000000000005,-1.5428571428571427,24.0,,,,,
593,2020,9,Falls Creek,4837,0.5285714285714286,-4.5285714285714285,42.6,,,,,
594,2020,10,Falls Creek,4869,3.1,-0.6714285714285715,62.0,,,,,
595,2020,11,Falls Creek,0,-1.0142857142857145,-4.271428571428571,10.8,,,,,
596,2020,12,Falls Creek,0,2.9571428571428577,-3.542857142857143,18.6,,,,,
597,2020,13,Falls Creek,0,5.328571428571428,-0.9857142857142858,3.2,,,,,
598,2020,14,Falls Creek,0,8.342857142857143,1.157142857142857,24.6,,,,,
599,2020,15,Falls Creek,0,9.528571428571428,4.557142857142857,26.200000000000003,,,,,
600,2021,1,Falls Creek,8585,1.757142857142857,-1.6428571428571428,61.2,47.0,19.0,28.0,54.0,6.0
601,2021,2,Falls Creek,13114,1.2142857142857142,-1.9857142857142855,21.0,47.0,19.0,28.0,54.0,6.0
602,2021,3,Falls Creek,24383,2.1,-1.342857142857143,128.6,47.0,19.0,28.0,54.0,6.0
603,2021,4,Falls Creek,31297,0.6571428571428573,-2.8000000000000003,23.6,47.0,19.0,28.0,54.0,6.0
604,2021,5,Falls Creek,36763,1.9857142857142855,-2.3285714285714287,7.4,47.0,19.0,28.0,54.0,6.0
605,2021,6,Falls Creek,14100,-0.1714285714285714,-2.8000000000000003,61.8,47.0,19.0,28.0,54.0,6.0
606,2021,7,Falls Creek,7500,-0.7000000000000001,-4.314285714285714,42.0,47.0,19.0,28.0,54.0,6.0
607,2021,8,Falls Creek,22133,0.6142857142857142,-2.771428571428572,43.2,47.0,19.0,28.0,54.0,6.0
608,2021,9,Falls Creek,9250,1.6,-2.6,17.4,47.0,19.0,28.0,54.0,6.0
609,2021,10,Falls Creek,14152,1.8000000000000005,-2.157142857142857,11.2,47.0,19.0,28.0,54.0,6.0
610,2021,11,Falls Creek,16893,2.742857142857143,-1.1142857142857143,31.0,47.0,19.0,28.0,54.0,6.0
611,2021,12,Falls Creek,10746,0.9714285714285716,-2.9857142857142853,24.6,47.0,19.0,28.0,54.0,6.0
612,2021,13,Falls Creek,7505,5.442857142857143,0.9,86.39999999999999,47.0,19.0,28.0,54.0,6.0
613,2021,14,Falls Creek,7698,4.5,-1.0714285714285714,9.8,47.0,19.0,28.0,54.0,6.0
614,2021,15,Falls Creek,5282,2.8857142857142857,-2.0,90.6,47.0,19.0,28.0,54.0,6.0
615,2022,1,Falls Creek,16216,0.3428571428571429,-4.342857142857143,17.8,69.0,24.0,36.0,56.0,14.0
616,2022,2,Falls Creek,11828,2.3857142857142857,-1.4142857142857144,48.6,69.0,24.0,36.0,56.0,14.0
617,2022,3,Falls Creek,21374,2.142857142857143,-2.628571428571429,40.8,69.0,24.0,36.0,56.0,14.0
618,2022,4,Falls Creek,31895,2.614285714285714,-3.557142857142857,7.6,69.0,24.0,36.0,56.0,14.0
619,2022,5,Falls Creek,36797,-0.5,-3.8,9.4,69.0,24.0,36.0,56.0,14.0
620,2022,6,Falls Creek,40770,-0.3142857142857142,-5.771428571428571,5.0,69.0,24.0,36.0,56.0,14.0
621,2022,7,Falls Creek,38308,2.7857142857142856,-1.3,36.4,69.0,24.0,36.0,56.0,14.0
622,2022,8,Falls Creek,35915,0.942857142857143,-3.571428571428572,19.4,69.0,24.0,36.0,56.0,14.0
623,2022,9,Falls Creek,39378,0.9,-2.6142857142857143,112.2,69.0,24.0,36.0,56.0,14.0
624,2022,10,Falls Creek,41541,1.0142857142857142,-2.071428571428572,28.2,69.0,24.0,36.0,56.0,14.0
625,2022,11,Falls Creek,44226,0.2571428571428571,-3.628571428571429,81.2,69.0,24.0,36.0,56.0,14.0
626,2022,12,Falls Creek,44959,4.242857142857143,-0.9142857142857144,58.0,69.0,24.0,36.0,56.0,14.0
627,2022,13,Falls Creek,35811,3.157142857142857,-3.142857142857143,1.2000000000000002,69.0,24.0,36.0,56.0,14.0
628,2022,14,Falls Creek,30281,1.7285714285714284,-2.457142857142857,46.6,69.0,24.0,36.0,56.0,14.0
629,2022,15,Falls Creek,26821,2.628571428571429,-1.5857142857142856,54.2,69.0,24.0,36.0,56.0,14.0
630,2023,1,Falls Creek,7332,0.9142857142857144,-1.8,48.0,87.0,25.0,20.0,38.0,12.0
631,2023,2,Falls Creek,7029,-0.1428571428571427,-3.071428571428572,47.6,87.0,25.0,20.0,38.0,12.0
632,2023,3,Falls Creek,16737,-0.6714285714285715,-3.3857142857142857,3.0,87.0,25.0,20.0,38.0,12.0
633,2023,4,Falls Creek,29896,2.628571428571429,-1.871428571428572,68.8,87.0,25.0,20.0,38.0,12.0
634,2023,5,Falls Creek,34384,1.5714285714285714,-2.071428571428572,43.2,87.0,25.0,20.0,38.0,12.0
635,2023,6,Falls Creek,39352,2.7142857142857144,-1.6285714285714283,3.2,87.0,25.0,20.0,38.0,12.0
636,2023,7,Falls Creek,39492,3.714285714285715,-1.8000000000000005,3.4,87.0,25.0,20.0,38.0,12.0
637,2023,8,Falls Creek,35667,3.242857142857143,-0.1285714285714285,28.6,87.0,25.0,20.0,38.0,12.0
638,2023,9,Falls Creek,39490,4.285714285714286,-0.6714285714285714,37.60000000000001,87.0,25.0,20.0,38.0,12.0
639,2023,10,Falls Creek,43353,2.0,-3.142857142857143,13.2,87.0,25.0,20.0,38.0,12.0
640,2023,11,Falls Creek,42005,3.828571428571428,-1.2857142857142858,29.0,87.0,25.0,20.0,38.0,12.0
641,2023,12,Falls Creek,36988,5.914285714285714,0.8142857142857142,30.8,87.0,25.0,20.0,38.0,12.0
642,2023,13,Falls Creek,28811,7.257142857142857,-1.2428571428571429,10.4,87.0,25.0,20.0,38.0,12.0
643,2023,14,Falls Creek,22814,6.385714285714286,-1.0428571428571427,32.8,87.0,25.0,20.0,38.0,12.0
644,2023,15,Falls Creek,16476,10.385714285714286,4.485714285714286,12.6,87.0,25.0,20.0,38.0,12.0
645,2024,1,Falls Creek,5511,2.585714285714286,-2.7857142857142856,45.8,52.0,21.0,12.0,31.0,13.0
646,2024,2,Falls Creek,5506,1.2571428571428571,-4.728571428571429,3.6,52.0,21.0,12.0,31.0,13.0
647,2024,3,Falls Creek,6501,0.9571428571428572,-2.257142857142857,17.0,52.0,21.0,12.0,31.0,13.0
648,2024,4,Falls Creek,19666,0.6,-3.914285714285714,21.4,52.0,21.0,12.0,31.0,13.0
649,2024,5,Falls Creek,40093,1.7999999999999998,-1.5666666666666669,1.4,52.0,21.0,12.0,31.0,13.0
650,2024,6,Falls Creek,46620,-0.4199999999999999,-4.828571428571428,43.0,52.0,21.0,12.0,31.0,13.0
651,2024,7,Falls Creek,43349,0.74,-2.3,18.0,52.0,21.0,12.0,31.0,13.0
652,2024,8,Falls Creek,43812,3.02,-2.025,0.2,52.0,21.0,12.0,31.0,13.0
653,2024,9,Falls Creek,49697,1.36,-1.94,4.8,52.0,21.0,12.0,31.0,13.0
654,2024,10,Falls Creek,38756,5.883333333333333,1.92,15.2,52.0,21.0,12.0,31.0,13.0
655,2024,11,Falls Creek,38541,4.25,0.4833333333333333,34.8,52.0,21.0,12.0,31.0,13.0
656,2024,12,Falls Creek,42101,3.2142857142857144,-0.1571428571428571,75.0,52.0,21.0,12.0,31.0,13.0
657,2024,13,Falls Creek,25252,5.771428571428571,-0.5142857142857141,39.6,52.0,21.0,12.0,31.0,13.0
658,2024,14,Falls Creek,17137,5.9,-0.5857142857142856,22.2,52.0,21.0,12.0,31.0,13.0
659,2024,15,Falls Creek,12950,2.642857142857143,-3.6142857142857134,33.0,52.0,21.0,12.0,31.0,13.0
660,2014,1,Mt. Buller,8296,4.271428571428571,-0.0142857142857142,14.2,56.0,18.0,28.0,43.0,13.0
661,2014,2,Mt. Buller,1987,5.257142857142857,-0.3428571428571428,47.6,56.0,18.0,28.0,43.0,13.0
662,2014,3,Mt. Buller,2413,0.3857142857142857,-2.5142857142857147,133.6,56.0,18.0,28.0,43.0,13.0
663,2014,4,Mt. Buller,18831,0.9571428571428572,-1.8571428571428568,80.0,56.0,18.0,28.0,43.0,13.0
664,2014,5,Mt. Buller,49217,-0.2857142857142857,-3.4,71.4,56.0,18.0,28.0,43.0,13.0
665,2014,6,Mt. Buller,59693,-1.0,-3.585714285714286,37.2,56.0,18.0,28.0,43.0,13.0
666,2014,7,Mt. Buller,45788,2.3714285714285714,-1.5142857142857142,26.4,56.0,18.0,28.0,43.0,13.0
667,2014,8,Mt. Buller,41720,0.4428571428571428,-2.985714285714286,101.0,56.0,18.0,28.0,43.0,13.0
668,2014,9,Mt. Buller,48984,1.157142857142857,-3.5142857142857147,6.6000000000000005,56.0,18.0,28.0,43.0,13.0
669,2014,10,Mt. Buller,47315,3.7142857142857135,-3.871428571428571,5.0,56.0,18.0,28.0,43.0,13.0
670,2014,11,Mt. Buller,43314,4.314285714285715,-0.3285714285714285,0.4,56.0,18.0,28.0,43.0,13.0
671,2014,12,Mt. Buller,41063,7.0857142857142845,1.1714285714285713,0.6000000000000001,56.0,18.0,28.0,43.0,13.0
672,2014,13,Mt. Buller,41063,4.414285714285714,-1.7,29.8,56.0,18.0,28.0,43.0,13.0
673,2014,14,Mt. Buller,26222,5.271428571428571,0.2714285714285714,33.6,56.0,18.0,28.0,43.0,13.0
674,2014,15,Mt. Buller,11881,4.842857142857143,-1.5142857142857142,20.8,56.0,18.0,28.0,43.0,13.0
675,2015,1,Mt. Buller,15612,6.5,0.1857142857142857,17.8,34.0,23.0,24.0,39.0,4.0
676,2015,2,Mt. Buller,6592,2.8000000000000003,-1.9285714285714288,8.0,34.0,23.0,24.0,39.0,4.0
677,2015,3,Mt. Buller,6648,6.414285714285714,-0.5571428571428572,0.6,34.0,23.0,24.0,39.0,4.0
678,2015,4,Mt. Buller,18766,-0.0857142857142857,-3.8857142857142857,11.8,34.0,23.0,24.0,39.0,4.0
679,2015,5,Mt. Buller,38879,0.6285714285714287,-3.0142857142857147,45.8,34.0,23.0,24.0,39.0,4.0
680,2015,6,Mt. Buller,45629,-1.1428571428571428,-5.2,25.8,34.0,23.0,24.0,39.0,4.0
681,2015,7,Mt. Buller,38873,0.2285714285714285,-2.4714285714285715,56.8,34.0,23.0,24.0,39.0,4.0
682,2015,8,Mt. Buller,36714,-0.0142857142857142,-4.328571428571428,68.0,34.0,23.0,24.0,39.0,4.0
683,2015,9,Mt. Buller,38171,-0.6285714285714284,-4.628571428571428,25.6,34.0,23.0,24.0,39.0,4.0
684,2015,10,Mt. Buller,41782,0.2571428571428572,-2.2285714285714286,28.6,34.0,23.0,24.0,39.0,4.0
685,2015,11,Mt. Buller,44060,3.142857142857143,-1.8571428571428568,2.8000000000000003,34.0,23.0,24.0,39.0,4.0
686,2015,12,Mt. Buller,38823,2.128571428571429,-2.8285714285714287,24.6,34.0,23.0,24.0,39.0,4.0
687,2015,13,Mt. Buller,38042,3.4857142857142853,-1.3142857142857145,12.6,34.0,23.0,24.0,39.0,4.0
688,2015,14,Mt. Buller,23919,7.185714285714285,0.2571428571428572,14.0,34.0,23.0,24.0,39.0,4.0
689,2015,15,Mt. Buller,21892,6.514285714285714,-0.2857142857142857,12.4,34.0,23.0,24.0,39.0,4.0
690,2016,1,Mt. Buller,8368,5.4,-0.8571428571428571,93.0,67.0,23.0,18.0,36.0,10.0
691,2016,2,Mt. Buller,5298,3.414285714285714,0.2999999999999999,99.8,67.0,23.0,18.0,36.0,10.0
692,2016,3,Mt. Buller,17606,-1.0714285714285714,-4.242857142857143,55.6,67.0,23.0,18.0,36.0,10.0
693,2016,4,Mt. Buller,37586,0.0,-2.0142857142857142,39.8,67.0,23.0,18.0,36.0,10.0
694,2016,5,Mt. Buller,56664,0.6571428571428571,-1.1142857142857143,40.0,67.0,23.0,18.0,36.0,10.0
695,2016,6,Mt. Buller,44445,5.2,-1.1857142857142855,27.2,67.0,23.0,18.0,36.0,10.0
696,2016,7,Mt. Buller,37928,0.9285714285714286,-2.8428571428571425,123.6,67.0,23.0,18.0,36.0,10.0
697,2016,8,Mt. Buller,39125,0.3285714285714285,-2.2285714285714286,92.4,67.0,23.0,18.0,36.0,10.0
698,2016,9,Mt. Buller,46055,1.5571428571428572,-2.9285714285714284,20.8,67.0,23.0,18.0,36.0,10.0
699,2016,10,Mt. Buller,44706,2.4714285714285715,-1.8571428571428568,28.4,67.0,23.0,18.0,36.0,10.0
700,2016,11,Mt. Buller,38065,1.7285714285714284,-1.8857142857142857,133.79999999999998,67.0,23.0,18.0,36.0,10.0
701,2016,12,Mt. Buller,34449,1.8857142857142857,-2.6714285714285717,35.0,67.0,23.0,18.0,36.0,10.0
702,2016,13,Mt. Buller,21929,6.514285714285714,1.0,15.8,67.0,23.0,18.0,36.0,10.0
703,2016,14,Mt. Buller,13075,4.642857142857143,1.1142857142857143,78.6,67.0,23.0,18.0,36.0,10.0
704,2016,15,Mt. Buller,7411,3.0,-2.071428571428572,49.4,67.0,23.0,18.0,36.0,10.0
705,2017,1,Mt. Buller,18142,7.014285714285714,0.4285714285714285,0.0,58.0,20.0,36.0,75.0,11.0
706,2017,2,Mt. Buller,9023,6.342857142857143,0.7,0.0,58.0,20.0,36.0,75.0,11.0
707,2017,3,Mt. Buller,13836,-0.5285714285714286,-3.242857142857143,10.4,58.0,20.0,36.0,75.0,11.0
708,2017,4,Mt. Buller,26972,1.2285714285714289,-2.9857142857142853,79.2,58.0,20.0,36.0,75.0,11.0
709,2017,5,Mt. Buller,50070,-0.4714285714285714,-3.1142857142857143,48.2,58.0,20.0,36.0,75.0,11.0
710,2017,6,Mt. Buller,57787,-0.8142857142857143,-3.9,58.2,58.0,20.0,36.0,75.0,11.0
711,2017,7,Mt. Buller,40050,0.7571428571428571,-3.142857142857143,45.4,58.0,20.0,36.0,75.0,11.0
712,2017,8,Mt. Buller,37535,2.5285714285714285,-2.042857142857143,16.8,58.0,20.0,36.0,75.0,11.0
713,2017,9,Mt. Buller,39778,0.5428571428571428,-2.4857142857142853,92.6,58.0,20.0,36.0,75.0,11.0
714,2017,10,Mt. Buller,48862,2.142857142857143,-0.6,156.6,58.0,20.0,36.0,75.0,11.0
715,2017,11,Mt. Buller,45833,-0.9714285714285714,-4.628571428571428,58.0,58.0,20.0,36.0,75.0,11.0
716,2017,12,Mt. Buller,44047,0.6428571428571429,-5.6000000000000005,27.4,58.0,20.0,36.0,75.0,11.0
717,2017,13,Mt. Buller,32214,1.3571428571428572,-3.014285714285714,64.8,58.0,20.0,36.0,75.0,11.0
718,2017,14,Mt. Buller,32542,2.128571428571429,-2.628571428571429,48.400000000000006,58.0,20.0,36.0,75.0,11.0
719,2017,15,Mt. Buller,24402,4.828571428571428,-2.814285714285714,69.6,58.0,20.0,36.0,75.0,11.0
720,2018,1,Mt. Buller,13279,2.057142857142857,-1.1714285714285713,128.4,48.0,20.0,35.0,65.0,8.0
721,2018,2,Mt. Buller,11039,-0.1285714285714286,-3.442857142857143,46.8,48.0,20.0,35.0,65.0,8.0
722,2018,3,Mt. Buller,19293,2.2857142857142856,-2.4857142857142853,2.2,48.0,20.0,35.0,65.0,8.0
723,2018,4,Mt. Buller,27761,2.0428571428571427,-1.9,14.6,48.0,20.0,35.0,65.0,8.0
724,2018,5,Mt. Buller,54337,0.8428571428571429,-3.8285714285714287,42.400000000000006,48.0,20.0,35.0,65.0,8.0
725,2018,6,Mt. Buller,66326,0.2571428571428571,-4.1,20.8,48.0,20.0,35.0,65.0,8.0
726,2018,7,Mt. Buller,46230,-0.0142857142857142,-3.5,35.4,48.0,20.0,35.0,65.0,8.0
727,2018,8,Mt. Buller,39057,1.2142857142857142,-2.657142857142857,42.6,48.0,20.0,35.0,65.0,8.0
728,2018,9,Mt. Buller,45601,0.7,-3.442857142857143,119.0,48.0,20.0,35.0,65.0,8.0
729,2018,10,Mt. Buller,43886,-0.1571428571428571,-3.142857142857143,59.6,48.0,20.0,35.0,65.0,8.0
730,2018,11,Mt. Buller,46782,-1.1857142857142855,-4.628571428571428,45.2,48.0,20.0,35.0,65.0,8.0
731,2018,12,Mt. Buller,46140,1.7714285714285716,-4.842857142857143,3.4,48.0,20.0,35.0,65.0,8.0
732,2018,13,Mt. Buller,34877,2.4714285714285715,-2.7,26.8,48.0,20.0,35.0,65.0,8.0
733,2018,14,Mt. Buller,31144,6.214285714285714,-0.2571428571428572,7.4,48.0,20.0,35.0,65.0,8.0
734,2018,15,Mt. Buller,20104,1.8142857142857145,-3.442857142857143,18.2,48.0,20.0,35.0,65.0,8.0
735,2019,1,Mt. Buller,22375,4.0285714285714285,0.5714285714285714,133.79999999999998,45.0,12.0,15.0,24.0,9.0
736,2019,2,Mt. Buller,10904,0.4428571428571428,-3.685714285714286,21.4,45.0,12.0,15.0,24.0,9.0
737,2019,3,Mt. Buller,13018,4.742857142857143,-0.7285714285714285,30.6,45.0,12.0,15.0,24.0,9.0
738,2019,4,Mt. Buller,29400,2.742857142857143,-1.657142857142857,64.8,45.0,12.0,15.0,24.0,9.0
739,2019,5,Mt. Buller,46986,0.7142857142857143,-1.8285714285714283,104.2,45.0,12.0,15.0,24.0,9.0
740,2019,6,Mt. Buller,49957,0.8428571428571429,-3.4714285714285715,67.8,45.0,12.0,15.0,24.0,9.0
741,2019,7,Mt. Buller,42583,2.085714285714286,-2.2857142857142856,16.8,45.0,12.0,15.0,24.0,9.0
742,2019,8,Mt. Buller,41415,4.271428571428571,-1.2285714285714289,9.4,45.0,12.0,15.0,24.0,9.0
743,2019,9,Mt. Buller,40425,0.1428571428571428,-3.585714285714286,18.2,45.0,12.0,15.0,24.0,9.0
744,2019,10,Mt. Buller,41156,0.8714285714285713,-4.1,23.0,45.0,12.0,15.0,24.0,9.0
745,2019,11,Mt. Buller,48415,3.0,-3.7142857142857135,51.4,45.0,12.0,15.0,24.0,9.0
746,2019,12,Mt. Buller,44315,2.857142857142857,-4.057142857142857,16.8,45.0,12.0,15.0,24.0,9.0
747,2019,13,Mt. Buller,34454,4.7,-0.2999999999999999,45.6,45.0,12.0,15.0,24.0,9.0
748,2019,14,Mt. Buller,30775,4.2,-2.6142857142857143,34.0,45.0,12.0,15.0,24.0,9.0
